일자,중식계,석식계
2021-01-27,995.9395609159296,143.96000670568037
2021-01-28,957.7542082396947,482.7420353674149
2021-01-29,600.9789652899719,197.1503571532379
2021-02-01,1267.5345213862483,473.0184342881907
2021-02-02,1046.8711534739848,523.9489322114498
2021-02-03,1070.1052718271865,457.5912455118216
2021-02-04,1001.2403099787743,514.8139200157086
2021-02-05,735.0091046272855,292.95328182859635
2021-02-08,1272.6957652830142,679.9371885714459
2021-02-09,1109.796829339352,590.9173499449626
2021-02-10,891.519709621277,103.99017864941646
2021-02-15,1255.0282756262402,701.5989533602304
2021-02-16,1062.2981327212422,697.6866353270275
2021-02-17,1041.4747471692303,464.4902493380072
2021-02-18,938.5043745758411,556.4336097044559
2021-02-19,706.1241383622279,351.4305466001834
2021-02-22,1273.5868423333625,749.9341098182263
2021-02-23,1076.5470297526665,689.8909764114078
2021-02-24,975.4995750018268,436.9405785996761
2021-02-25,931.3212592138697,544.6495403826386
2021-02-26,660.7813787445906,322.74864390653676
2021-03-02,1118.5839726185914,634.2031369647882
2021-03-03,1079.8946910649581,455.4393979325082
2021-03-04,962.8155250717691,519.8893943263511
2021-03-05,716.2866684122974,382.5313255466337
2021-03-08,1319.0460068203452,768.2399484042114
2021-03-09,1165.1909782759583,744.0524804521784
2021-03-10,1072.8676994195457,528.2207448955207
2021-03-11,1010.6067488602912,624.715921062366
2021-03-12,713.6627208041693,336.8781714444492
2021-03-15,1273.916266078911,747.8529133521395
2021-03-16,1040.635617895191,652.6785619449095
2021-03-17,1065.5306365437393,496.32906996545137
2021-03-18,944.3048420764167,542.6413876994458
2021-03-19,687.533507399282,266.30772599922636
2021-03-22,1219.8219546055257,684.6865723844353
2021-03-23,1016.5041391849308,654.1076678208979
2021-03-24,964.376473953413,359.2933087481347
2021-03-25,930.459460292705,515.6181554121274
2021-03-26,640.1903904485893,263.1283113201565
2021-03-29,1213.5666239774368,687.5496177070297
2021-03-30,1041.7986062263958,671.9994948516381
2021-03-31,1024.585624294785,420.6663595720287
2021-04-01,921.859867426913,570.9085564019771
2021-04-02,670.1638332324223,358.1400481742729
2021-04-05,1173.7459981923394,617.3045240026242
2021-04-06,1015.2167584341802,619.5912860254401
2021-04-07,1012.3685986555339,502.2007058994325
2021-04-08,879.0587844827494,511.4337530327898
2021-04-09,632.7069982450416,354.61544536429597
