일자,중식계,석식계
2021-01-27,1044.4872866578964,403.3741226639124
2021-01-28,975.9954747926226,486.39455878631
2021-01-29,583.3110342947045,240.87054023261092
2021-02-01,1221.9604989371587,536.6675108063787
2021-02-02,1030.0791190437064,533.2115963200839
2021-02-03,1064.2052084233226,501.0591247987942
2021-02-04,1008.4772271835619,558.224786026913
2021-02-05,729.4497569075164,434.8817057578236
2021-02-08,1292.217082750684,684.9359150726109
2021-02-09,1086.1268592096308,567.9458433365029
2021-02-10,841.6249445030177,377.99600636943103
2021-02-15,1255.81177276671,695.1764150359994
2021-02-16,1097.5492308363662,711.4123829506884
2021-02-17,1038.3494239013398,496.14781096052894
2021-02-18,928.5605672956353,592.6223797383451
2021-02-19,721.0345553006096,393.6596979986663
2021-02-22,1275.020852243713,735.6497805415216
2021-02-23,1090.3006963905052,656.2583486996346
2021-02-24,967.9794821090031,401.12098459849176
2021-02-25,909.6745111683035,588.2523326695027
2021-02-26,646.6609643091592,357.24202943969254
2021-03-02,1131.551227237552,674.061376438086
2021-03-03,1051.7026943600922,565.7887195621236
2021-03-04,999.6147908441034,599.7401891281847
2021-03-05,703.9322809146427,424.8373906622156
2021-03-08,1356.1134250467455,768.1468239101521
2021-03-09,1241.4950003156564,781.0050370832989
2021-03-10,1068.9185618682898,508.7596847037127
2021-03-11,1020.0054059128489,628.273628058223
2021-03-12,656.1675166165761,393.82984989063044
2021-03-15,1273.4087310463865,756.0852808453508
2021-03-16,1048.3166407588592,655.4928742898339
2021-03-17,1032.2840500415518,514.8121612096318
2021-03-18,928.3734417787483,556.1934631271567
2021-03-19,689.1866194345737,370.5068117306525
2021-03-22,1206.1659137131287,720.2262819145845
2021-03-23,978.7285322202832,669.1626478926439
2021-03-24,967.3002086471487,466.9233823986858
2021-03-25,928.026343645394,518.6276340221325
2021-03-26,604.6640898679022,339.3082936333917
2021-03-29,1250.4045079108823,718.1431589899677
2021-03-30,1064.921750683217,688.5097124257511
2021-03-31,1087.210666801168,440.7992228703014
2021-04-01,914.4231765639216,532.0334856299975
2021-04-02,620.8793328844539,358.3402650061693
2021-04-05,1201.0100604580284,612.0670350919128
2021-04-06,1034.8842275804793,593.8868534550516
2021-04-07,1051.9160690478202,497.7251316043782
2021-04-08,910.4299618112307,519.4330149398484
2021-04-09,607.8683525231509,369.1634079418176
