일자,중식계,석식계
2021-01-27,1035.2865638572068,148.64159403326772
2021-01-28,989.4461165625926,507.02471217783165
2021-01-29,626.0889117791287,207.95286642271827
2021-02-01,1226.3888438398733,536.6838790936114
2021-02-02,1050.4944624704028,558.3049569256307
2021-02-03,1115.879106889726,509.8779772846658
2021-02-04,1032.8186465328479,551.9510286915165
2021-02-05,765.7061820307853,334.48681042309306
2021-02-08,1272.8140841266525,694.7951547440318
2021-02-09,1090.3936323713356,572.0032756357615
2021-02-10,885.7068168616152,181.2885407055058
2021-02-15,1254.1453872398843,699.0980680000937
2021-02-16,1067.2135979157613,685.9715021733814
2021-02-17,1075.440915189604,442.39762631767877
2021-02-18,944.6660845844773,559.0514436603264
2021-02-19,714.3564158272718,345.96366437994266
2021-02-22,1281.4185114320378,730.30439854412
2021-02-23,1081.8524202530557,658.6789469004214
2021-02-24,1022.3203086721148,417.8654390353422
2021-02-25,918.1245029615518,572.0928279797866
2021-02-26,669.6245920986206,320.3839946318401
2021-03-02,1222.0703353685026,682.8337071776077
2021-03-03,1035.2207373219935,549.2544774410073
2021-03-04,1012.664655282653,591.5221045893114
2021-03-05,709.4655978651949,427.97615886508174
2021-03-08,1334.672705769527,767.1576223095652
2021-03-09,1218.5294430326662,760.5800242681021
2021-03-10,1053.2322072043994,484.73501106857856
2021-03-11,1028.8609733650526,638.8225348515425
2021-03-12,703.4677425766135,318.11759878258533
2021-03-15,1283.0999413376749,762.0624416426363
2021-03-16,1029.0045462185358,657.1580351099951
2021-03-17,1026.7948015057934,504.44345267550955
2021-03-18,926.4518821588374,545.3805076630681
2021-03-19,685.5548063433773,276.88189426661893
2021-03-22,1214.5690356857845,707.2988167702442
2021-03-23,987.5438503196165,663.3761680022878
2021-03-24,965.3894546660703,346.69744589145176
2021-03-25,922.0920025500477,518.1379799731812
2021-03-26,656.5397110134986,247.5515749579573
2021-03-29,1250.6060033827944,718.8678748904173
2021-03-30,1049.872759683827,669.1954368328265
2021-03-31,1062.3021386773648,429.4424274177211
2021-04-01,907.5285882478177,539.1576420791579
2021-04-02,658.6243629104108,330.80999921515536
2021-04-05,1170.2504860910724,632.6897878328658
2021-04-06,1019.2180883494871,621.0040939336099
2021-04-07,1036.3819295757755,518.225692070032
2021-04-08,1030.7607533151554,515.5195671779557
2021-04-09,646.9187784650753,340.4024708117024
