일자,중식계,석식계
2021-01-27,1044.4872866578964,160.8745196749278
2021-01-28,975.9954747926226,484.2567635669325
2021-01-29,583.3110342947045,205.06745439100854
2021-02-01,1221.9604989371587,503.80758883576
2021-02-02,1030.0791190437064,570.3033881356397
2021-02-03,1064.2052084233226,512.1555488857877
2021-02-04,1008.4772271835619,559.7564218137112
2021-02-05,729.4497569075164,336.71191431860177
2021-02-08,1292.217082750684,683.1261634856688
2021-02-09,1086.1268592096308,580.6904179755443
2021-02-10,841.6249445030177,89.81623979359404
2021-02-15,1255.81177276671,715.8601449102075
2021-02-16,1097.5492308363662,717.87735688096
2021-02-17,1038.3494239013398,489.09373637086304
2021-02-18,928.5605672956353,565.8716703911343
2021-02-19,721.0345553006096,340.66415529392236
2021-02-22,1275.020852243713,744.3089676532254
2021-02-23,1090.3006963905052,659.1474514018245
2021-02-24,967.9794821090031,393.06490183982953
2021-02-25,909.6745111683035,584.045375213464
2021-02-26,646.6609643091592,290.5435246100046
2021-03-02,1131.551227237552,676.4493131137441
2021-03-03,1051.7026943600922,538.338001989649
2021-03-04,999.6147908441034,599.4160617742297
2021-03-05,703.9322809146427,437.02570983240525
2021-03-08,1356.1134250467455,800.007450157236
2021-03-09,1241.4950003156564,800.852930394473
2021-03-10,1068.9185618682898,480.5832186325662
2021-03-11,1020.0054059128489,626.8048596544172
2021-03-12,656.1675166165761,295.7325828761944
2021-03-15,1273.4087310463865,747.5813619823628
2021-03-16,1048.3166407588592,648.2337295492154
2021-03-17,1032.2840500415518,515.4782052978436
2021-03-18,928.3734417787483,552.3412330297916
2021-03-19,689.1866194345737,251.94029196356823
2021-03-22,1206.1659137131287,681.7535891167613
2021-03-23,978.7285322202832,669.9871874002101
2021-03-24,967.3002086471487,347.7017224437932
2021-03-25,928.026343645394,528.8895679794596
2021-03-26,604.6640898679022,221.43680534611056
2021-03-29,1250.4045079108823,705.8768742509843
2021-03-30,1064.921750683217,710.5516804208652
2021-03-31,1087.210666801168,380.22461610271927
2021-04-01,914.4231765639216,532.0851949541972
2021-04-02,620.8793328844539,306.74061693593046
2021-04-05,1201.0100604580284,611.0825960952269
2021-04-06,1034.8842275804793,608.0335673407538
2021-04-07,1051.9160690478202,507.0954127545674
2021-04-08,910.4299618112307,511.66445686421025
2021-04-09,607.8683525231509,331.705835103136
