일자,중식계,석식계
2021-01-27,1020.3734855049688,321.31868427788686
2021-01-28,936.8812590601997,507.4733623339982
2021-01-29,537.8889050337925,233.02122240798212
2021-02-01,1231.633778180294,518.7371709355241
2021-02-02,1046.9888255104097,569.7937110519129
2021-02-03,1022.8728275180364,515.7756205123009
2021-02-04,998.9365758265151,565.7928040435078
2021-02-05,742.1583797793793,369.8009789974815
2021-02-08,1231.041687910064,683.5925298165495
2021-02-09,1059.5999428826478,585.7012510256125
2021-02-10,799.5109019466064,117.17139611976876
2021-02-15,1274.4568836029205,709.2588305882467
2021-02-16,1107.6134078558193,710.6687990462166
2021-02-17,1070.2636616135294,463.5778368138147
2021-02-18,935.0006487702636,567.0352558059584
2021-02-19,732.3912712695615,359.27109532765286
2021-02-22,1270.448841191481,742.4653596331414
2021-02-23,1072.2760313931399,665.2814130642488
2021-02-24,960.9932920800593,390.57108330352605
2021-02-25,909.6745537612946,571.4146461674441
2021-02-26,666.3948953385488,300.48445369264175
2021-03-02,1094.4787291095563,655.1853955814565
2021-03-03,1043.9808745298947,523.0893705999893
2021-03-04,978.9929944894739,585.8682244766258
2021-03-05,687.1377978449431,431.1917058299126
2021-03-08,1282.3800747982673,797.7782621902224
2021-03-09,1209.052274887436,796.0364764451158
2021-03-10,1056.329243509591,470.6504944224846
2021-03-11,999.2954368121302,635.070893485808
2021-03-12,715.0381181524408,326.08885632253816
2021-03-15,1288.870030945358,748.937215642195
2021-03-16,1036.2439514351313,656.2453875270179
2021-03-17,1063.8740659934783,516.4912375131858
2021-03-18,943.3959668185828,561.854248775584
2021-03-19,691.4188273196924,281.2255044817492
2021-03-22,1254.0620977057595,694.3064992227729
2021-03-23,988.7596324377339,675.1233680482511
2021-03-24,965.0383381133549,339.7021833759429
2021-03-25,926.7614805382246,509.1533697102765
2021-03-26,623.9283181668552,238.52272539599858
2021-03-29,1242.0205839833425,715.0947832823376
2021-03-30,1046.9411531383116,650.1281426996654
2021-03-31,1091.467813782108,434.6561731137316
2021-04-01,920.0521505921257,533.7929645083426
2021-04-02,676.3834924106205,343.5297814027892
2021-04-05,1185.9681207073208,628.1087986977344
2021-04-06,1002.5176580319886,611.3715884597754
2021-04-07,1008.4262042844351,507.0727907451782
2021-04-08,892.6875389582716,515.662581965553
2021-04-09,650.6175621750008,373.0326756631001
