일자,중식계,석식계
2021-01-27,986.7574247387029,412.5036803985496
2021-01-28,953.2377670294787,482.08970821547507
2021-01-29,630.6495909289036,287.07497520790173
2021-02-01,1248.4904885215622,569.6443272255467
2021-02-02,1041.7405839234125,584.7819531523352
2021-02-03,1069.527129443898,513.0167612697967
2021-02-04,1009.4701732937244,554.9227247605072
2021-02-05,762.4854572441888,363.8298787906899
2021-02-08,1297.2241650287478,652.0784135826055
2021-02-09,1045.8539699192215,582.2421510127124
2021-02-10,758.5795780590443,316.9268667191328
2021-02-15,1277.9331049107695,677.6990897686214
2021-02-16,1092.0062653231018,682.8676379970458
2021-02-17,1052.792372255057,490.04071894034877
2021-02-18,957.4600683651036,575.601957134668
2021-02-19,705.7503059716737,379.9953963380226
2021-02-22,1313.843241520847,665.1540775984457
2021-02-23,1105.0700923988982,654.0133805875664
2021-02-24,1007.8528327012453,477.91697692413237
2021-02-25,960.7074968034332,552.7130036939898
2021-02-26,674.7323268121896,382.8326639153086
2021-03-02,1140.0180748900768,727.1362485187925
2021-03-03,1017.430711018056,489.86366321417347
2021-03-04,960.4503506417959,624.210514238808
2021-03-05,722.3289617359046,447.9680800212708
2021-03-08,1377.7020563405472,736.2188335239802
2021-03-09,1129.9565766504368,711.6966647308716
2021-03-10,1024.325273447311,480.72040119380375
2021-03-11,959.357411566374,591.4497516268223
2021-03-12,755.3583275374212,440.0139528366231
2021-03-15,1316.4231307272466,716.9973269494619
2021-03-16,1044.9484495271768,641.8611883124918
2021-03-17,1022.0475519552643,506.7139142806477
2021-03-18,942.4139657214422,552.1381163108348
2021-03-19,712.3675697276167,400.61365048230925
2021-03-22,1263.6726144287,635.150461229393
2021-03-23,1051.7191605297444,649.1910080982434
2021-03-24,975.9421732415657,510.45746166683006
2021-03-25,933.2814859182567,529.5600367395995
2021-03-26,678.8086158192469,396.94028324702265
2021-03-29,1268.997726952612,655.7559107459092
2021-03-30,1076.5060747942748,636.6110426869993
2021-03-31,1007.1180830059488,412.5593940848237
2021-04-01,875.0064553543076,532.1119627934002
2021-04-02,626.210965911196,382.46251963849164
2021-04-05,1231.60351155429,644.4578365526793
2021-04-06,1010.601518223659,598.1920018055449
2021-04-07,932.2009990043481,473.6186236886276
2021-04-08,885.5353369136335,537.5280595504039
2021-04-09,630.4931618343076,405.47066162440774
