일자,중식계,석식계
2021-01-27,1014.9172780226656,321.31868427788686
2021-01-28,980.7062835011242,507.4733623339982
2021-01-29,575.6557278788723,233.02122240798212
2021-02-01,1229.6194359761728,518.7371709355241
2021-02-02,1049.3217704672131,569.7937110519129
2021-02-03,1061.4837562300715,515.7756205123009
2021-02-04,1006.6676665911839,565.7928040435078
2021-02-05,699.9667967258332,369.8009789974815
2021-02-08,1293.0140158643803,683.5925298165495
2021-02-09,1067.7725118252092,585.7012510256125
2021-02-10,845.495221332272,117.17139611976876
2021-02-15,1268.6175722074324,709.2588305882467
2021-02-16,1098.5730308535508,710.6687990462166
2021-02-17,1050.0580189508055,463.5778368138147
2021-02-18,927.2437373601493,567.0352558059584
2021-02-19,723.6864590122832,359.27109532765286
2021-02-22,1305.8632268191895,742.4653596331414
2021-02-23,1079.295852292796,665.2814130642488
2021-02-24,911.524773470213,390.57108330352605
2021-02-25,922.772552501368,571.4146461674441
2021-02-26,623.9054078926586,300.48445369264175
2021-03-02,1122.4955419606788,655.1853955814565
2021-03-03,1059.2979982248903,523.0893705999893
2021-03-04,982.938020367332,585.8682244766258
2021-03-05,691.3861064318844,431.1917058299126
2021-03-08,1363.8850130225728,797.7782621902224
2021-03-09,1224.8795163248303,796.0364764451158
2021-03-10,1081.72387907957,470.6504944224846
2021-03-11,1016.4228151525076,635.070893485808
2021-03-12,667.7418659606544,326.08885632253816
2021-03-15,1318.8718409235164,748.937215642195
2021-03-16,1038.6296119932354,656.2453875270179
2021-03-17,1058.5632280061386,516.4912375131858
2021-03-18,936.8895009763087,561.854248775584
2021-03-19,685.135984292754,281.2255044817492
2021-03-22,1229.0557744432983,694.3064992227729
2021-03-23,982.2544946520895,675.1233680482511
2021-03-24,966.7319131290731,339.7021833759429
2021-03-25,910.9730914775068,509.1533697102765
2021-03-26,610.4094162389675,238.52272539599858
2021-03-29,1250.9773712571682,715.0947832823376
2021-03-30,1048.282223939221,650.1281426996654
2021-03-31,1082.4151286269225,434.6561731137316
2021-04-01,897.2932848175744,533.7929645083426
2021-04-02,635.3425161934738,343.5297814027892
2021-04-05,1226.4240744894728,628.1087986977344
2021-04-06,1044.3555513701451,611.3715884597754
2021-04-07,1044.1392618805232,507.0727907451782
2021-04-08,902.0174886437826,515.662581965553
2021-04-09,613.3345613972717,373.0326756631001
