일자,중식계,석식계
2021-01-27,1023.0619676381308,92.15404365527493
2021-01-28,940.4502433528139,526.1754171369382
2021-01-29,659.8684503879008,305.25061087824645
2021-02-01,1240.521120083308,580.9321633950665
2021-02-02,1011.8691248427534,553.2112158322868
2021-02-03,996.7567516675845,579.9621503275351
2021-02-04,982.0863794006702,591.3274428822202
2021-02-05,727.1916912407435,417.58558661443396
2021-02-08,1296.0205687216232,668.2863757567586
2021-02-09,1067.1634130473235,595.3846813896722
2021-02-10,856.741971755652,110.57019827152635
2021-02-15,1314.006997415971,679.0438829351434
2021-02-16,1127.4454401207556,665.7361227352043
2021-02-17,1061.5828639857423,420.0584610844259
2021-02-18,900.5846912289657,574.2521944972552
2021-02-19,711.7442195233909,408.8241890782782
2021-02-22,1306.1913916308217,726.9952521498677
2021-02-23,1063.2440442059328,694.7460824610182
2021-02-24,956.8913633383366,420.2283399529426
2021-02-25,892.4711990067993,584.070545159698
2021-02-26,691.5259864068532,403.0250272762066
2021-03-02,1068.1770545321472,689.0120557192002
2021-03-03,1010.4273203957961,620.7847166386562
2021-03-04,965.6094204467372,664.6039821303548
2021-03-05,735.8380530407719,517.721158684535
2021-03-08,1344.8577845100492,750.4107368621416
2021-03-09,1149.6924182256303,731.9031513842776
2021-03-10,1000.9022356374247,542.8169180640299
2021-03-11,951.3747983593364,657.1027334816101
2021-03-12,699.2891094457369,411.405387245161
2021-03-15,1317.076535263011,699.5571770661386
2021-03-16,1039.2154735897188,626.2700194271638
2021-03-17,1027.287254151453,429.5403662966586
2021-03-18,911.5152626523784,568.8056029312468
2021-03-19,670.1416949976622,373.4927537576792
2021-03-22,1265.333585185626,667.2223090014611
2021-03-23,1005.8095724157978,631.1931645325374
2021-03-24,969.1184365970976,394.4508628971558
2021-03-25,951.8223708538787,524.7452322356769
2021-03-26,664.5664628741254,365.3325035378749
2021-03-29,1252.3116021050234,671.0148502674175
2021-03-30,1046.3708780314114,660.6163776500168
2021-03-31,998.7899132852381,385.6966992435588
2021-04-01,880.9787581168118,522.0048366278501
2021-04-02,662.2513759163245,395.2118687243291
2021-04-05,1218.229418883754,625.4224366559476
2021-04-06,1050.8366792303857,623.9540418950689
2021-04-07,986.6421551192512,468.2683263060916
2021-04-08,898.1266800987494,554.4405204732193
2021-04-09,660.5962250654795,430.37051479763085
