일자,중식계,석식계
2021-01-27,1012.7162842374037,139.97858528483394
2021-01-28,944.9737366458096,473.10542350820816
2021-01-29,579.7479808384653,227.6560943995094
2021-02-01,1237.6286265571775,574.739103348797
2021-02-02,1047.4968951220494,564.1072368460849
2021-02-03,1057.5555323104882,520.9092274600255
2021-02-04,1020.5795768659082,558.3382685704432
2021-02-05,713.2482378268911,392.286133380686
2021-02-08,1297.318962757986,669.9008353605935
2021-02-09,1071.4068739996887,572.6586028166784
2021-02-10,832.5985727767511,114.8739413643647
2021-02-15,1273.1359635666338,702.9434664525872
2021-02-16,1105.4189882612895,671.1657345946603
2021-02-17,1041.9374753879224,444.8537960738853
2021-02-18,940.2471118882393,574.2273362934837
2021-02-19,699.3213527865124,388.2174386630138
2021-02-22,1264.5242786291667,704.9477389866905
2021-02-23,1095.15750473562,671.4161161514907
2021-02-24,993.520823568092,359.9506862696195
2021-02-25,924.978839277114,583.5688068124074
2021-02-26,616.3294305500572,319.90751858250854
2021-03-02,1105.5570115242804,698.4647371534106
2021-03-03,1020.2412821814769,575.6324176162844
2021-03-04,1001.19903375215,620.2087737576132
2021-03-05,686.5776929958904,427.86867428947045
2021-03-08,1319.7240012982895,729.0800834087694
2021-03-09,1179.0998618336548,733.1320246323586
2021-03-10,1026.0487554431256,491.63919064749814
2021-03-11,969.9545870641093,637.5390710158841
2021-03-12,705.3306861460545,335.45621126402085
2021-03-15,1261.5222853119355,727.2901556685938
2021-03-16,1032.3211256034858,636.8021804385237
2021-03-17,1031.9308977394637,485.60210885543756
2021-03-18,920.382889549134,569.4492955270902
2021-03-19,666.9288746422064,319.55718986642796
2021-03-22,1206.6600595285433,675.7779893031391
2021-03-23,1021.9850299158965,663.5551216199576
2021-03-24,935.5785971965997,401.02809556220257
2021-03-25,896.9420411774161,528.8752466962981
2021-03-26,592.4805680056876,314.69638024866975
2021-03-29,1213.2850670712573,684.5484403510297
2021-03-30,1040.715785468767,667.299366373865
2021-03-31,1006.9826754069074,389.15453796981217
2021-04-01,899.2589582321583,514.53865607693
2021-04-02,643.0586790220661,319.3260407171453
2021-04-05,1196.2864727472593,614.0520466666588
2021-04-06,1008.7880331778576,571.802283103191
2021-04-07,1001.929000928994,479.0976486218689
2021-04-08,924.2127142021624,507.3117979413364
2021-04-09,656.808871050904,318.29159480561657
