일자,중식계,석식계
2021-01-27,1044.4872866578964,281.430087597741
2021-01-28,975.9954747926226,511.761467773109
2021-01-29,583.3110342947045,217.88436988166904
2021-02-01,1221.9604989371587,498.6316948851804
2021-02-02,1030.0791190437064,543.4301030400587
2021-02-03,1064.2052084233226,521.2792375044503
2021-02-04,1008.4772271835619,557.0883356831403
2021-02-05,729.4497569075164,382.64829017471493
2021-02-08,1292.217082750684,678.7257171967094
2021-02-09,1086.1268592096308,581.3767914470602
2021-02-10,841.6249445030177,384.50416963698325
2021-02-15,1255.81177276671,702.4088415509386
2021-02-16,1097.5492308363662,694.9171457185786
2021-02-17,1038.3494239013398,477.9315073014124
2021-02-18,928.5605672956353,559.6511490374353
2021-02-19,721.0345553006096,376.31938765727176
2021-02-22,1275.020852243713,741.3348228951941
2021-02-23,1090.3006963905052,676.4596707129742
2021-02-24,967.9794821090031,487.3411551230957
2021-02-25,909.6745111683035,580.3195426128007
2021-02-26,646.6609643091592,359.34894308971155
2021-03-02,1131.551227237552,656.3779205740645
2021-03-03,1051.7026943600922,561.036117608292
2021-03-04,999.6147908441034,602.1065846894514
2021-03-05,703.9322809146427,433.0955361370017
2021-03-08,1356.1134250467455,775.4444882405277
2021-03-09,1241.4950003156564,772.6574105556726
2021-03-10,1068.9185618682898,505.2097383503412
2021-03-11,1020.0054059128489,628.1140026641746
2021-03-12,656.1675166165761,374.70345964073
2021-03-15,1273.4087310463865,749.9902597722682
2021-03-16,1048.3166407588592,663.9951994477353
2021-03-17,1032.2840500415518,511.43370700698927
2021-03-18,928.3734417787483,549.3215355862039
2021-03-19,689.1866194345737,330.29626051719345
2021-03-22,1206.1659137131287,700.2370509582088
2021-03-23,978.7285322202832,678.0202685995704
2021-03-24,967.3002086471487,474.56286806251563
2021-03-25,928.026343645394,515.1909892105361
2021-03-26,604.6640898679022,315.30256342167434
2021-03-29,1250.4045079108823,716.2443281583892
2021-03-30,1064.921750683217,678.509084644892
2021-03-31,1087.210666801168,556.9240521662017
2021-04-01,914.4231765639216,526.0144301094736
2021-04-02,620.8793328844539,351.0642825214684
2021-04-05,1201.0100604580284,620.2003550093943
2021-04-06,1034.8842275804793,602.7242093923248
2021-04-07,1051.9160690478202,500.68815594979293
2021-04-08,910.4299618112307,512.0792471946475
2021-04-09,607.8683525231509,372.8461730123889
