일자,중식계,석식계
2021-01-27,1044.4872866578964,234.3114925404629
2021-01-28,975.9954747926226,506.88213591369333
2021-01-29,583.3110342947045,243.8938546056601
2021-02-01,1221.9604989371587,500.8124469565595
2021-02-02,1030.0791190437064,549.6449796930315
2021-02-03,1064.2052084233226,515.4775211833561
2021-02-04,1008.4772271835619,552.9635717410763
2021-02-05,729.4497569075164,363.30357158651236
2021-02-08,1292.217082750684,689.7132438524181
2021-02-09,1086.1268592096308,579.4362457253228
2021-02-10,841.6249445030177,110.740817587442
2021-02-15,1255.81177276671,689.9807841762744
2021-02-16,1097.5492308363662,696.7521300120665
2021-02-17,1038.3494239013398,448.97467623047675
2021-02-18,928.5605672956353,572.9106435564495
2021-02-19,721.0345553006096,376.70299491502533
2021-02-22,1275.020852243713,732.4082931510166
2021-02-23,1090.3006963905052,655.5328340066698
2021-02-24,967.9794821090031,428.94576956131175
2021-02-25,909.6745111683035,581.7842103018435
2021-02-26,646.6609643091592,321.18453027631676
2021-03-02,1131.551227237552,666.7312958940014
2021-03-03,1051.7026943600922,541.7059772488988
2021-03-04,999.6147908441034,597.9931200450085
2021-03-05,703.9322809146427,434.85066227243885
2021-03-08,1356.1134250467455,777.9612506009636
2021-03-09,1241.4950003156564,774.695183644666
2021-03-10,1068.9185618682898,466.53415577925523
2021-03-11,1020.0054059128489,618.9412372650663
2021-03-12,656.1675166165761,338.19696534852653
2021-03-15,1273.4087310463865,744.4730438315358
2021-03-16,1048.3166407588592,648.028481269597
2021-03-17,1032.2840500415518,496.1058454490026
2021-03-18,928.3734417787483,554.4716342706201
2021-03-19,689.1866194345737,297.5478671449504
2021-03-22,1206.1659137131287,699.0323172543576
2021-03-23,978.7285322202832,665.8666058092826
2021-03-24,967.3002086471487,349.65127553053753
2021-03-25,928.026343645394,517.5092360088003
2021-03-26,604.6640898679022,270.4830979111457
2021-03-29,1250.4045079108823,712.3989818472999
2021-03-30,1064.921750683217,666.6171247138655
2021-03-31,1087.210666801168,471.32952356933544
2021-04-01,914.4231765639216,533.2505316718765
2021-04-02,620.8793328844539,327.6622254478359
2021-04-05,1201.0100604580284,622.9517075836927
2021-04-06,1034.8842275804793,619.8479784263219
2021-04-07,1051.9160690478202,514.1355689413449
2021-04-08,910.4299618112307,516.2562193798084
2021-04-09,607.8683525231509,336.66709643797515
