일자,중식계,석식계
2021-01-27,1016.5383424509394,172.78659540406926
2021-01-28,978.6723764442429,492.0976057546032
2021-01-29,604.1051421695,154.1507557211982
2021-02-01,1225.112332219458,533.6357375120034
2021-02-02,1038.635484821688,564.3869321359352
2021-02-03,1065.0035282813403,513.8609883768036
2021-02-04,1008.6210523825139,562.8215036514242
2021-02-05,727.9074310787234,290.45423503919767
2021-02-08,1277.6604467224688,682.280235008962
2021-02-09,1080.375538356423,592.9682292523345
2021-02-10,919.7142328041766,179.17089011302994
2021-02-15,1211.1444184984312,663.7467346674138
2021-02-16,1057.8327980790666,680.6992754441628
2021-02-17,1046.0766144759539,422.8764710319722
2021-02-18,938.5454282137721,555.0227335794052
2021-02-19,712.6923201695193,316.6775298249473
2021-02-22,1274.559983936898,720.7844662924142
2021-02-23,1088.7537664505132,657.3321527372129
2021-02-24,976.6189284105957,389.03690290311636
2021-02-25,910.4180322344504,571.4206842645892
2021-02-26,634.6203159697584,290.11426127987545
2021-03-02,1125.7712705611561,679.8381731801658
2021-03-03,1062.0711974961666,549.3032131063758
2021-03-04,994.0328197143865,608.7819041326736
2021-03-05,691.331557984418,425.8715633897174
2021-03-08,1378.7054216998795,786.5104218618253
2021-03-09,1248.6082282119414,793.3671971013952
2021-03-10,1065.8653621616302,481.43615582774413
2021-03-11,1025.8454125018275,626.4219407046885
2021-03-12,691.8470072885098,270.99084973232516
2021-03-15,1264.2272363502948,744.1774462071688
2021-03-16,1038.3346638946562,650.6154220272308
2021-03-17,1034.3187846633734,509.69082135656936
2021-03-18,931.7157349328779,552.6187797297988
2021-03-19,689.0516826803798,214.67740166101004
2021-03-22,1207.2105327140498,695.4597939614976
2021-03-23,1001.4652880073584,665.9298248062466
2021-03-24,966.8215928687612,307.5511974866705
2021-03-25,909.4892683687237,515.9815814922093
2021-03-26,632.0911133681235,220.84933697735403
2021-03-29,1243.0934789836836,709.7723558375236
2021-03-30,1081.8848514696676,663.2523658714092
2021-03-31,1050.8423309020707,400.4671068582995
2021-04-01,903.798477731982,541.8538684134935
2021-04-02,623.314569937048,317.0984689921104
2021-04-05,1185.7147683669675,618.8267022709734
2021-04-06,1027.601338109471,607.7889568005304
2021-04-07,1039.2122038209047,505.2364459818891
2021-04-08,905.9644890542647,521.9049480688295
2021-04-09,623.3753306500573,338.3311630600058
